date,league,season,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,source_file
2019-08-31,Bundesliga,19-20,Bayern Munich,Mainz,6,1,H,19.0,7.0,10.0,4.0,10.0,1.0,16.0,12.0,3.0,3.0,0.0,0.0,1.08,11.0,26.0,Bundesliga\19-20.csv
2019-08-31,Bundesliga,19-20,Freiburg,FC Koln,1,2,A,14.0,9.0,1.0,3.0,5.0,6.0,6.0,15.0,0.0,2.0,0.0,0.0,2.37,3.5,3.0,Bundesliga\19-20.csv
2019-08-31,Bundesliga,19-20,Leverkusen,Hoffenheim,0,0,D,20.0,6.0,2.0,1.0,19.0,0.0,7.0,11.0,2.0,2.0,0.0,0.0,1.53,4.75,5.25,Bundesliga\19-20.csv
2019-08-31,Bundesliga,19-20,Schalke 04,Hertha,3,0,H,9.0,9.0,2.0,3.0,5.0,3.0,13.0,9.0,1.0,1.0,0.0,0.0,2.1,3.6,3.4,Bundesliga\19-20.csv
2019-08-31,Bundesliga,19-20,Union Berlin,Dortmund,3,1,H,15.0,13.0,7.0,2.0,7.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,10.0,5.75,1.28,Bundesliga\19-20.csv
2019-08-31,Bundesliga,19-20,Wolfsburg,Paderborn,1,1,D,15.0,7.0,5.0,3.0,8.0,3.0,8.0,12.0,0.0,3.0,0.0,0.0,1.44,5.0,6.0,Bundesliga\19-20.csv
2019-08-31,La Liga,19-20,Betis,Leganes,2,1,H,17.0,19.0,5.0,7.0,11.0,8.0,14.0,15.0,4.0,2.0,0.0,0.0,1.95,3.3,4.33,La Liga Primera Division\19-20.csv
2019-08-31,La Liga,19-20,Getafe,Alaves,1,1,D,15.0,5.0,1.0,1.0,4.0,2.0,11.0,17.0,3.0,1.0,0.0,0.0,1.72,3.4,5.75,La Liga Primera Division\19-20.csv
2019-08-31,La Liga,19-20,Levante,Valladolid,2,0,H,16.0,15.0,3.0,4.0,6.0,6.0,9.0,10.0,2.0,2.0,0.0,0.0,2.0,3.5,3.75,La Liga Primera Division\19-20.csv
2019-08-31,La Liga,19-20,Osasuna,Barcelona,2,2,D,15.0,8.0,5.0,4.0,3.0,2.0,16.0,9.0,3.0,4.0,0.0,0.0,10.0,5.0,1.33,La Liga Primera Division\19-20.csv
2019-08-31,Ligue 1,19-20,Angers,Dijon,2,0,H,12.0,5.0,3.0,2.0,5.0,3.0,11.0,17.0,0.0,2.0,0.0,0.0,1.7,3.6,5.0,Le Championnat\19-20.csv
2019-08-31,Ligue 1,19-20,Lyon,Bordeaux,1,1,D,10.0,18.0,3.0,6.0,4.0,5.0,12.0,14.0,4.0,3.0,1.0,0.0,1.36,5.0,8.5,Le Championnat\19-20.csv
2019-08-31,Ligue 1,19-20,Nantes,Montpellier,1,0,H,14.0,8.0,7.0,1.0,6.0,2.0,14.0,12.0,2.0,2.0,0.0,0.0,2.1,3.1,3.75,Le Championnat\19-20.csv
2019-08-31,Ligue 1,19-20,Nimes,Brest,3,0,H,21.0,7.0,8.0,3.0,8.0,2.0,11.0,17.0,3.0,4.0,0.0,0.0,2.0,3.25,4.2,Le Championnat\19-20.csv
2019-08-31,Ligue 1,19-20,Toulouse,Amiens,2,0,H,13.0,10.0,4.0,1.0,4.0,3.0,15.0,8.0,0.0,1.0,0.0,0.0,2.05,3.0,4.2,Le Championnat\19-20.csv
2019-08-31,Premier League,19-20,Burnley,Liverpool,0,3,A,7.0,15.0,2.0,7.0,6.0,4.0,10.0,16.0,0.0,0.0,0.0,0.0,9.5,5.5,1.3,Premier League\19-20.csv
2019-08-31,Premier League,19-20,Chelsea,Sheffield United,2,2,D,13.0,8.0,5.0,2.0,3.0,4.0,6.0,11.0,0.0,1.0,0.0,0.0,1.36,4.75,9.0,Premier League\19-20.csv
2019-08-31,Premier League,19-20,Crystal Palace,Aston Villa,1,0,H,22.0,10.0,5.0,2.0,13.0,2.0,15.0,16.0,2.0,4.0,0.0,1.0,2.15,3.3,3.5,Premier League\19-20.csv
2019-08-31,Premier League,19-20,Leicester,Bournemouth,3,1,H,13.0,8.0,5.0,2.0,4.0,5.0,9.0,11.0,1.0,3.0,0.0,0.0,1.7,4.0,4.75,Premier League\19-20.csv
2019-08-31,Premier League,19-20,Man City,Brighton,4,0,H,15.0,6.0,6.0,2.0,8.0,1.0,10.0,6.0,1.0,1.0,0.0,0.0,1.08,10.0,26.0,Premier League\19-20.csv
2019-08-31,Premier League,19-20,Newcastle,Watford,1,1,D,13.0,13.0,5.0,3.0,6.0,5.0,5.0,11.0,2.0,3.0,0.0,0.0,2.5,3.25,2.87,Premier League\19-20.csv
2019-08-31,Premier League,19-20,Southampton,Man United,1,1,D,10.0,21.0,2.0,8.0,2.0,3.0,17.0,7.0,1.0,2.0,1.0,0.0,3.8,3.3,2.05,Premier League\19-20.csv
2019-08-31,Premier League,19-20,West Ham,Norwich,2,0,H,18.0,8.0,8.0,3.0,8.0,2.0,16.0,10.0,2.0,1.0,0.0,0.0,1.85,3.9,3.9,Premier League\19-20.csv
2019-08-31,Serie A,19-20,Juventus,Napoli,4,3,H,10.0,12.0,8.0,7.0,2.0,5.0,13.0,13.0,3.0,3.0,0.0,0.0,1.95,3.4,4.2,Seire\19-20.csv
2019-08-31,Serie A,19-20,Milan,Brescia,1,0,H,11.0,4.0,6.0,2.0,5.0,3.0,14.0,18.0,3.0,4.0,0.0,0.0,1.44,4.33,8.0,Seire\19-20.csv
2019-09-01,Bundesliga,19-20,Ein Frankfurt,Fortuna Dusseldorf,2,1,H,15.0,14.0,8.0,4.0,4.0,1.0,13.0,15.0,2.0,4.0,0.0,0.0,1.66,4.0,4.75,Bundesliga\19-20.csv
2019-09-01,Bundesliga,19-20,Werder Bremen,Augsburg,3,2,H,15.0,12.0,5.0,6.0,4.0,2.0,9.0,11.0,1.0,4.0,0.0,1.0,1.72,4.0,4.5,Bundesliga\19-20.csv
2019-09-01,La Liga,19-20,Ath Madrid,Eibar,3,2,H,7.0,6.0,3.0,2.0,1.0,1.0,9.0,15.0,0.0,3.0,0.0,0.0,1.4,4.0,10.0,La Liga Primera Division\19-20.csv
2019-09-01,La Liga,19-20,Espanol,Granada,0,3,A,15.0,14.0,3.0,6.0,8.0,6.0,6.0,13.0,2.0,3.0,0.0,0.0,2.05,3.3,4.0,La Liga Primera Division\19-20.csv
2019-09-01,La Liga,19-20,Valencia,Mallorca,2,0,H,9.0,12.0,4.0,1.0,7.0,4.0,6.0,19.0,0.0,1.0,0.0,0.0,1.4,4.75,8.0,La Liga Primera Division\19-20.csv
2019-09-01,La Liga,19-20,Villarreal,Real Madrid,2,2,D,10.0,17.0,5.0,5.0,1.0,8.0,8.0,14.0,1.0,4.0,0.0,1.0,3.6,4.0,1.9,La Liga Primera Division\19-20.csv
2019-09-01,Ligue 1,19-20,Marseille,St Etienne,1,0,H,9.0,12.0,2.0,3.0,5.0,6.0,16.0,7.0,5.0,2.0,0.0,0.0,2.05,3.5,3.6,Le Championnat\19-20.csv
2019-09-01,Ligue 1,19-20,Reims,Lille,2,0,H,12.0,11.0,5.0,3.0,5.0,1.0,19.0,15.0,3.0,2.0,0.0,1.0,2.87,2.87,2.8,Le Championnat\19-20.csv
2019-09-01,Ligue 1,19-20,Rennes,Nice,1,2,A,11.0,11.0,3.0,7.0,8.0,6.0,13.0,13.0,2.0,3.0,0.0,0.0,1.72,3.5,5.5,Le Championnat\19-20.csv
2019-09-01,Ligue 1,19-20,Strasbourg,Monaco,2,2,D,14.0,16.0,5.0,6.0,6.0,4.0,14.0,17.0,4.0,3.0,0.0,0.0,2.7,3.2,2.75,Le Championnat\19-20.csv
2019-09-01,Premier League,19-20,Arsenal,Tottenham,2,2,D,26.0,13.0,8.0,9.0,11.0,6.0,13.0,19.0,3.0,5.0,0.0,0.0,2.37,3.6,2.8,Premier League\19-20.csv
2019-09-01,Premier League,19-20,Everton,Wolves,3,2,H,15.0,8.0,6.0,5.0,7.0,7.0,12.0,12.0,1.0,4.0,0.0,1.0,2.2,3.25,3.5,Premier League\19-20.csv
2019-09-01,Serie A,19-20,Atalanta,Torino,2,3,A,19.0,8.0,12.0,6.0,12.0,5.0,13.0,15.0,2.0,2.0,0.0,0.0,1.57,4.0,5.75,Seire\19-20.csv
2019-09-01,Serie A,19-20,Cagliari,Inter,1,2,A,7.0,9.0,3.0,8.0,5.0,5.0,12.0,11.0,5.0,3.0,0.0,0.0,5.5,3.75,1.66,Seire\19-20.csv
2019-09-01,Serie A,19-20,Genoa,Fiorentina,2,1,H,18.0,15.0,10.0,7.0,9.0,8.0,17.0,15.0,2.0,0.0,0.0,0.0,2.62,3.3,2.75,Seire\19-20.csv
2019-09-01,Serie A,19-20,Lazio,Roma,1,1,D,21.0,8.0,13.0,5.0,8.0,4.0,15.0,13.0,4.0,3.0,0.0,0.0,2.15,3.6,3.3,Seire\19-20.csv
2019-09-01,Serie A,19-20,Lecce,Verona,0,1,A,9.0,11.0,3.0,6.0,2.0,7.0,14.0,14.0,2.0,3.0,0.0,0.0,1.95,3.5,3.8,Seire\19-20.csv
2019-09-01,Serie A,19-20,Sassuolo,Sampdoria,4,1,H,11.0,8.0,8.0,5.0,3.0,5.0,9.0,10.0,1.0,3.0,0.0,1.0,2.25,3.4,3.2,Seire\19-20.csv
2019-09-01,Serie A,19-20,Udinese,Parma,1,3,A,17.0,6.0,12.0,3.0,8.0,1.0,11.0,11.0,1.0,3.0,0.0,0.0,2.05,3.4,3.75,Seire\19-20.csv
2019-09-13,Bundesliga,19-20,Fortuna Dusseldorf,Wolfsburg,1,1,D,12.0,15.0,3.0,6.0,3.0,8.0,7.0,14.0,0.0,2.0,0.0,0.0,3.1,3.5,2.25,Bundesliga\19-20.csv
2019-09-13,La Liga,19-20,Mallorca,Ath Bilbao,0,0,D,10.0,11.0,1.0,5.0,4.0,6.0,15.0,18.0,4.0,3.0,0.0,0.0,3.4,3.1,2.3,La Liga Primera Division\19-20.csv
2019-09-13,Ligue 1,19-20,Amiens,Lyon,2,2,D,11.0,12.0,2.0,6.0,4.0,1.0,12.0,14.0,3.0,2.0,0.0,0.0,5.0,3.75,1.72,Le Championnat\19-20.csv
2019-09-13,Ligue 1,19-20,Lille,Angers,2,1,H,13.0,8.0,4.0,4.0,4.0,4.0,3.0,16.0,1.0,2.0,0.0,0.0,1.95,3.2,4.5,Le Championnat\19-20.csv
2019-09-14,Bundesliga,19-20,Augsburg,Ein Frankfurt,2,1,H,9.0,23.0,6.0,3.0,2.0,11.0,8.0,8.0,2.0,1.0,0.0,0.0,3.5,3.6,2.05,Bundesliga\19-20.csv
2019-09-14,Bundesliga,19-20,Dortmund,Leverkusen,4,0,H,11.0,22.0,9.0,12.0,3.0,3.0,9.0,11.0,0.0,3.0,0.0,0.0,1.8,4.0,4.0,Bundesliga\19-20.csv
2019-09-14,Bundesliga,19-20,FC Koln,M'gladbach,0,1,A,14.0,15.0,7.0,4.0,4.0,7.0,22.0,17.0,2.0,2.0,0.0,0.0,2.5,3.5,2.7,Bundesliga\19-20.csv
2019-09-14,Bundesliga,19-20,Mainz,Hertha,2,1,H,14.0,16.0,5.0,8.0,6.0,3.0,16.0,11.0,2.0,2.0,0.0,0.0,2.3,3.4,3.1,Bundesliga\19-20.csv
2019-09-14,Bundesliga,19-20,RB Leipzig,Bayern Munich,1,1,D,12.0,14.0,6.0,7.0,3.0,6.0,11.0,4.0,4.0,2.0,0.0,0.0,3.8,4.0,1.85,Bundesliga\19-20.csv
2019-09-14,Bundesliga,19-20,Union Berlin,Werder Bremen,1,2,A,12.0,16.0,5.0,7.0,7.0,4.0,23.0,10.0,3.0,4.0,1.0,1.0,2.87,3.5,2.4,Bundesliga\19-20.csv
2019-09-14,La Liga,19-20,Barcelona,Valencia,5,2,H,17.0,9.0,10.0,3.0,2.0,5.0,11.0,11.0,1.0,4.0,0.0,0.0,1.44,4.75,7.0,La Liga Primera Division\19-20.csv
2019-09-14,La Liga,19-20,Leganes,Villarreal,0,3,A,10.0,8.0,4.0,4.0,8.0,6.0,14.0,11.0,2.0,0.0,0.0,0.0,2.45,3.1,3.2,La Liga Primera Division\19-20.csv
2019-09-14,La Liga,19-20,Real Madrid,Levante,3,2,H,25.0,8.0,11.0,3.0,9.0,6.0,13.0,10.0,2.0,2.0,0.0,0.0,1.22,6.5,12.0,La Liga Primera Division\19-20.csv
2019-09-14,La Liga,19-20,Sociedad,Ath Madrid,2,0,H,14.0,12.0,5.0,2.0,5.0,5.0,13.0,10.0,1.0,3.0,0.0,0.0,3.8,3.2,2.1,La Liga Primera Division\19-20.csv
2019-09-14,Ligue 1,19-20,Bordeaux,Metz,2,0,H,15.0,15.0,6.0,3.0,4.0,6.0,18.0,15.0,2.0,2.0,0.0,0.0,1.85,3.3,4.75,Le Championnat\19-20.csv
2019-09-14,Ligue 1,19-20,Brest,Rennes,0,0,D,10.0,9.0,2.0,2.0,2.0,4.0,10.0,12.0,2.0,2.0,0.0,0.0,3.3,3.3,2.25,Le Championnat\19-20.csv
2019-09-14,Ligue 1,19-20,Dijon,Nimes,0,0,D,16.0,7.0,2.0,3.0,6.0,0.0,14.0,11.0,3.0,1.0,0.0,0.0,2.7,3.3,2.62,Le Championnat\19-20.csv
2019-09-14,Ligue 1,19-20,Montpellier,Nice,2,1,H,17.0,13.0,8.0,5.0,8.0,1.0,17.0,11.0,2.0,2.0,0.0,0.0,2.0,3.5,3.75,Le Championnat\19-20.csv
2019-09-14,Ligue 1,19-20,Paris SG,Strasbourg,1,0,H,16.0,6.0,7.0,3.0,5.0,2.0,12.0,12.0,2.0,2.0,0.0,0.0,1.2,7.0,13.0,Le Championnat\19-20.csv
2019-09-14,Premier League,19-20,Brighton,Burnley,1,1,D,14.0,7.0,5.0,1.0,3.0,6.0,13.0,7.0,0.0,2.0,0.0,0.0,2.15,3.3,3.5,Premier League\19-20.csv
2019-09-14,Premier League,19-20,Liverpool,Newcastle,3,1,H,21.0,8.0,9.0,1.0,10.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.14,8.5,17.0,Premier League\19-20.csv
2019-09-14,Premier League,19-20,Man United,Leicester,1,0,H,10.0,9.0,5.0,3.0,3.0,9.0,14.0,14.0,1.0,2.0,0.0,0.0,1.95,3.5,4.0,Premier League\19-20.csv
2019-09-14,Premier League,19-20,Norwich,Man City,3,2,H,7.0,25.0,3.0,8.0,3.0,16.0,8.0,7.0,3.0,1.0,0.0,0.0,15.0,9.0,1.14,Premier League\19-20.csv
2019-09-14,Premier League,19-20,Sheffield United,Southampton,0,1,A,17.0,11.0,4.0,7.0,12.0,6.0,10.0,7.0,1.0,1.0,1.0,0.0,2.45,3.2,3.0,Premier League\19-20.csv
2019-09-14,Premier League,19-20,Tottenham,Crystal Palace,4,0,H,13.0,11.0,5.0,6.0,4.0,3.0,19.0,11.0,4.0,2.0,0.0,0.0,1.36,5.25,8.0,Premier League\19-20.csv
2019-09-14,Premier League,19-20,Wolves,Chelsea,2,5,A,11.0,15.0,4.0,6.0,7.0,5.0,8.0,11.0,1.0,2.0,0.0,0.0,2.9,3.3,2.5,Premier League\19-20.csv
2019-09-14,Serie A,19-20,Fiorentina,Juventus,0,0,D,15.0,5.0,8.0,4.0,10.0,0.0,12.0,18.0,3.0,3.0,0.0,0.0,4.75,3.8,1.72,Seire\19-20.csv
2019-09-14,Serie A,19-20,Inter,Udinese,1,0,H,15.0,6.0,10.0,4.0,8.0,3.0,9.0,10.0,2.0,1.0,0.0,1.0,1.33,5.25,9.0,Seire\19-20.csv
2019-09-14,Serie A,19-20,Napoli,Sampdoria,2,0,H,19.0,7.0,9.0,2.0,8.0,7.0,7.0,10.0,2.0,2.0,0.0,0.0,1.25,6.5,10.0,Seire\19-20.csv
2019-09-15,Bundesliga,19-20,Hoffenheim,Freiburg,0,3,A,22.0,16.0,5.0,8.0,12.0,4.0,10.0,6.0,0.0,2.0,0.0,0.0,1.7,4.2,4.5,Bundesliga\19-20.csv
2019-09-15,Bundesliga,19-20,Paderborn,Schalke 04,1,5,A,9.0,18.0,1.0,11.0,3.0,5.0,17.0,12.0,2.0,1.0,0.0,0.0,3.1,3.5,2.25,Bundesliga\19-20.csv
2019-09-15,La Liga,19-20,Alaves,Sevilla,0,1,A,7.0,19.0,0.0,7.0,2.0,6.0,13.0,7.0,5.0,5.0,0.0,0.0,4.2,3.2,2.0,La Liga Primera Division\19-20.csv
2019-09-15,La Liga,19-20,Betis,Getafe,1,1,D,7.0,12.0,2.0,4.0,5.0,6.0,11.0,28.0,3.0,6.0,2.0,0.0,2.2,3.1,3.6,La Liga Primera Division\19-20.csv
2019-09-15,La Liga,19-20,Celta,Granada,0,2,A,4.0,13.0,0.0,3.0,3.0,5.0,11.0,13.0,4.0,2.0,2.0,0.0,1.83,3.6,4.33,La Liga Primera Division\19-20.csv
2019-09-15,La Liga,19-20,Eibar,Espanol,1,2,A,11.0,7.0,1.0,2.0,7.0,2.0,14.0,16.0,2.0,4.0,0.0,1.0,2.0,3.3,4.0,La Liga Primera Division\19-20.csv
2019-09-15,La Liga,19-20,Valladolid,Osasuna,1,1,D,11.0,17.0,1.0,5.0,10.0,6.0,9.0,10.0,0.0,1.0,0.0,0.0,2.15,3.1,3.75,La Liga Primera Division\19-20.csv
2019-09-15,Ligue 1,19-20,Monaco,Marseille,3,4,A,12.0,13.0,8.0,6.0,6.0,4.0,9.0,14.0,3.0,3.0,0.0,0.0,2.4,3.6,2.8,Le Championnat\19-20.csv
2019-09-15,Ligue 1,19-20,Nantes,Reims,1,0,H,8.0,9.0,4.0,1.0,7.0,5.0,18.0,15.0,1.0,3.0,0.0,0.0,2.05,3.1,4.0,Le Championnat\19-20.csv
2019-09-15,Ligue 1,19-20,St Etienne,Toulouse,2,2,D,14.0,10.0,4.0,7.0,9.0,7.0,15.0,13.0,3.0,0.0,0.0,0.0,1.61,4.0,5.5,Le Championnat\19-20.csv
2019-09-15,Premier League,19-20,Bournemouth,Everton,3,1,H,13.0,14.0,6.0,5.0,7.0,7.0,5.0,14.0,0.0,4.0,0.0,0.0,2.9,3.5,2.4,Premier League\19-20.csv
2019-09-15,Premier League,19-20,Watford,Arsenal,2,2,D,31.0,10.0,7.0,4.0,7.0,1.0,14.0,4.0,3.0,3.0,0.0,0.0,3.6,3.6,2.0,Premier League\19-20.csv
2019-09-15,Serie A,19-20,Brescia,Bologna,3,4,A,9.0,17.0,7.0,6.0,2.0,10.0,14.0,17.0,2.0,6.0,1.0,0.0,3.0,3.3,2.4,Seire\19-20.csv
2019-09-15,Serie A,19-20,Genoa,Atalanta,1,2,A,8.0,11.0,3.0,6.0,8.0,7.0,12.0,14.0,3.0,3.0,0.0,0.0,3.4,3.8,2.0,Seire\19-20.csv
2019-09-15,Serie A,19-20,Parma,Cagliari,1,3,A,14.0,6.0,8.0,4.0,12.0,3.0,12.0,16.0,0.0,5.0,0.0,0.0,2.25,3.25,3.3,Seire\19-20.csv
2019-09-15,Serie A,19-20,Roma,Sassuolo,4,2,H,14.0,10.0,10.0,5.0,8.0,2.0,13.0,9.0,1.0,2.0,0.0,0.0,1.65,4.2,4.75,Seire\19-20.csv
2019-09-15,Serie A,19-20,Spal,Lazio,2,1,H,9.0,11.0,4.0,7.0,8.0,5.0,9.0,11.0,5.0,3.0,0.0,0.0,6.0,4.0,1.57,Seire\19-20.csv
2019-09-15,Serie A,19-20,Verona,Milan,0,1,A,6.0,11.0,2.0,6.0,2.0,7.0,13.0,16.0,4.0,3.0,1.0,1.0,5.5,3.8,1.61,Seire\19-20.csv
2019-09-16,Premier League,19-20,Aston Villa,West Ham,0,0,D,10.0,13.0,5.0,1.0,2.0,4.0,13.0,12.0,2.0,1.0,0.0,1.0,2.62,3.5,2.6,Premier League\19-20.csv
2019-09-16,Serie A,19-20,Torino,Lecce,1,2,A,12.0,12.0,3.0,5.0,7.0,3.0,11.0,19.0,1.0,6.0,0.0,0.0,1.5,4.33,6.5,Seire\19-20.csv
2019-09-20,Bundesliga,19-20,Schalke 04,Mainz,2,1,H,19.0,14.0,6.0,3.0,5.0,5.0,7.0,15.0,1.0,1.0,0.0,0.0,1.61,4.2,5.0,Bundesliga\19-20.csv
2019-09-20,La Liga,19-20,Osasuna,Betis,0,0,D,12.0,7.0,6.0,2.0,9.0,4.0,15.0,9.0,1.0,2.0,0.0,0.0,2.25,3.3,3.25,La Liga Primera Division\19-20.csv
2019-09-20,Ligue 1,19-20,Strasbourg,Nantes,2,1,H,17.0,10.0,5.0,3.0,9.0,2.0,11.0,16.0,2.0,2.0,0.0,0.0,2.45,3.0,3.1,Le Championnat\19-20.csv
2019-09-20,Premier League,19-20,Southampton,Bournemouth,1,3,A,25.0,6.0,6.0,3.0,4.0,5.0,8.0,9.0,1.0,3.0,0.0,0.0,2.05,3.6,3.5,Premier League\19-20.csv
2019-09-20,Serie A,19-20,Cagliari,Genoa,3,1,H,8.0,7.0,4.0,2.0,4.0,3.0,12.0,8.0,1.0,1.0,0.0,0.0,2.75,3.4,2.55,Seire\19-20.csv
2019-09-21,Bundesliga,19-20,Bayern Munich,FC Koln,4,0,H,24.0,16.0,5.0,2.0,12.0,4.0,15.0,20.0,4.0,0.0,0.0,1.0,1.11,10.0,21.0,Bundesliga\19-20.csv
2019-09-21,Bundesliga,19-20,Freiburg,Augsburg,1,1,D,17.0,12.0,5.0,2.0,7.0,4.0,13.0,13.0,1.0,1.0,0.0,0.0,1.9,3.75,3.8,Bundesliga\19-20.csv
2019-09-21,Bundesliga,19-20,Hertha,Paderborn,2,1,H,6.0,17.0,4.0,8.0,1.0,8.0,13.0,15.0,4.0,4.0,0.0,0.0,1.7,4.0,4.75,Bundesliga\19-20.csv
2019-09-21,Bundesliga,19-20,Leverkusen,Union Berlin,2,0,H,20.0,4.0,7.0,0.0,8.0,1.0,10.0,10.0,0.0,1.0,0.0,1.0,1.36,5.5,7.5,Bundesliga\19-20.csv
2019-09-21,Bundesliga,19-20,Werder Bremen,RB Leipzig,0,3,A,11.0,14.0,1.0,7.0,4.0,7.0,11.0,13.0,0.0,3.0,0.0,1.0,4.2,4.2,1.72,Bundesliga\19-20.csv
2019-09-21,La Liga,19-20,Ath Madrid,Celta,0,0,D,20.0,6.0,5.0,3.0,13.0,3.0,14.0,12.0,3.0,5.0,0.0,0.0,1.4,4.33,9.5,La Liga Primera Division\19-20.csv
2019-09-21,La Liga,19-20,Granada,Barcelona,2,0,H,9.0,8.0,4.0,1.0,4.0,5.0,22.0,12.0,3.0,2.0,0.0,0.0,10.0,5.5,1.3,La Liga Primera Division\19-20.csv
2019-09-21,La Liga,19-20,Levante,Eibar,0,0,D,13.0,18.0,4.0,4.0,6.0,7.0,9.0,11.0,0.0,2.0,0.0,0.0,2.3,3.4,3.1,La Liga Primera Division\19-20.csv
2019-09-21,La Liga,19-20,Villarreal,Valladolid,2,0,H,18.0,7.0,6.0,3.0,4.0,8.0,12.0,8.0,2.0,1.0,0.0,0.0,1.61,4.0,5.5,La Liga Primera Division\19-20.csv
2019-09-21,Ligue 1,19-20,Bordeaux,Brest,2,2,D,18.0,13.0,5.0,3.0,5.0,9.0,9.0,11.0,4.0,3.0,0.0,0.0,1.8,3.4,5.0,Le Championnat\19-20.csv
2019-09-21,Ligue 1,19-20,Marseille,Montpellier,1,1,D,24.0,3.0,5.0,2.0,15.0,1.0,11.0,17.0,4.0,3.0,2.0,1.0,2.0,3.2,4.2,Le Championnat\19-20.csv
2019-09-21,Ligue 1,19-20,Metz,Amiens,1,2,A,13.0,9.0,4.0,5.0,4.0,6.0,13.0,12.0,1.0,1.0,0.0,0.0,2.1,3.1,4.0,Le Championnat\19-20.csv
2019-09-21,Ligue 1,19-20,Nice,Dijon,2,1,H,16.0,13.0,6.0,7.0,6.0,3.0,7.0,13.0,2.0,3.0,0.0,0.0,1.7,3.4,5.75,Le Championnat\19-20.csv
2019-09-21,Ligue 1,19-20,Nimes,Toulouse,1,0,H,19.0,9.0,4.0,2.0,5.0,7.0,14.0,11.0,1.0,3.0,0.0,1.0,2.05,3.4,3.75,Le Championnat\19-20.csv
2019-09-21,Ligue 1,19-20,Reims,Monaco,0,0,D,16.0,12.0,4.0,4.0,6.0,3.0,16.0,10.0,0.0,2.0,0.0,0.0,2.6,3.2,2.87,Le Championnat\19-20.csv
2019-09-21,Premier League,19-20,Burnley,Norwich,2,0,H,13.0,11.0,6.0,2.0,7.0,3.0,11.0,10.0,0.0,1.0,0.0,0.0,2.0,3.8,3.5,Premier League\19-20.csv
2019-09-21,Premier League,19-20,Everton,Sheffield United,0,2,A,16.0,2.0,3.0,1.0,12.0,3.0,9.0,9.0,1.0,3.0,0.0,0.0,1.61,3.75,6.0,Premier League\19-20.csv
2019-09-21,Premier League,19-20,Leicester,Tottenham,2,1,H,16.0,11.0,7.0,4.0,8.0,2.0,16.0,13.0,1.0,2.0,0.0,0.0,2.87,3.5,2.37,Premier League\19-20.csv
2019-09-21,Premier League,19-20,Man City,Watford,8,0,H,28.0,5.0,11.0,4.0,5.0,4.0,5.0,9.0,2.0,2.0,0.0,0.0,1.1,11.0,21.0,Premier League\19-20.csv
2019-09-21,Premier League,19-20,Newcastle,Brighton,0,0,D,11.0,16.0,4.0,3.0,5.0,3.0,12.0,8.0,2.0,1.0,0.0,0.0,2.5,3.2,3.0,Premier League\19-20.csv
2019-09-21,Serie A,19-20,Juventus,Verona,2,1,H,12.0,8.0,3.0,8.0,2.0,5.0,12.0,20.0,0.0,4.0,0.0,1.0,1.14,8.0,19.0,Seire\19-20.csv
2019-09-21,Serie A,19-20,Milan,Inter,0,2,A,7.0,11.0,3.0,9.0,2.0,6.0,15.0,22.0,2.0,1.0,0.0,0.0,3.4,3.3,2.2,Seire\19-20.csv
2019-09-21,Serie A,19-20,Udinese,Brescia,0,1,A,6.0,5.0,3.0,3.0,3.0,9.0,22.0,16.0,4.0,4.0,0.0,0.0,1.9,3.5,4.2,Seire\19-20.csv
2019-09-22,Bundesliga,19-20,Ein Frankfurt,Dortmund,2,2,D,17.0,15.0,3.0,7.0,5.0,8.0,18.0,10.0,2.0,2.0,0.0,0.0,4.33,4.0,1.75,Bundesliga\19-20.csv
2019-09-22,Bundesliga,19-20,M'gladbach,Fortuna Dusseldorf,2,1,H,23.0,18.0,11.0,4.0,10.0,4.0,14.0,11.0,2.0,3.0,0.0,0.0,1.66,4.0,5.0,Bundesliga\19-20.csv
2019-09-22,La Liga,19-20,Ath Bilbao,Alaves,2,0,H,13.0,5.0,4.0,1.0,3.0,2.0,11.0,19.0,1.0,4.0,0.0,0.0,1.61,3.75,6.0,La Liga Primera Division\19-20.csv
2019-09-22,La Liga,19-20,Espanol,Sociedad,1,3,A,17.0,10.0,3.0,5.0,5.0,7.0,7.0,12.0,1.0,0.0,0.0,0.0,3.0,3.25,2.45,La Liga Primera Division\19-20.csv
2019-09-22,La Liga,19-20,Getafe,Mallorca,4,2,H,14.0,7.0,5.0,3.0,7.0,2.0,15.0,17.0,4.0,5.0,0.0,0.0,1.85,3.25,5.0,La Liga Primera Division\19-20.csv
2019-09-22,La Liga,19-20,Sevilla,Real Madrid,0,1,A,9.0,7.0,0.0,4.0,9.0,6.0,16.0,15.0,3.0,2.0,0.0,0.0,2.62,3.8,2.45,La Liga Primera Division\19-20.csv
2019-09-22,La Liga,19-20,Valencia,Leganes,1,1,D,13.0,13.0,4.0,4.0,6.0,6.0,14.0,23.0,3.0,4.0,0.0,0.0,1.61,4.0,5.5,La Liga Primera Division\19-20.csv
